transaction_id,user_id,amount,timestamp,type,region,is_fraud
TXN00349,USR751,6217.86,2025-03-05 06:00:00,deposit,Lagos,0
TXN00350,USR686,21277.47,2025-03-18 22:00:00,withdrawal,Nairobi,0
TXN00351,USR162,9800.98,2025-03-04 13:00:00,payment,Lagos,0
TXN00352,USR337,23773.88,2025-03-30 07:00:00,payment,Cape Town,0
TXN00353,USR450,34423.21,2025-03-10 23:00:00,deposit,Cape Town,1
TXN00354,USR166,48283.21,2025-03-15 14:00:00,payment,Lagos,0
TXN00355,USR706,30617.16,2025-03-15 07:00:00,deposit,Lagos,1
TXN00356,USR206,12336.51,2025-03-22 15:00:00,deposit,Nairobi,0
TXN00357,USR695,9692.3,2025-03-22 21:00:00,payment,Nairobi,0
TXN00358,USR403,12337.34,2025-03-03 09:00:00,deposit,Lagos,0
TXN00359,USR662,36644.43,2025-03-11 14:00:00,withdrawal,Lagos,0
TXN00360,USR510,2836.51,2025-03-06 00:00:00,payment,Cape Town,0
TXN00361,USR778,25015.9,2025-03-28 03:00:00,withdrawal,Lagos,0
TXN00362,USR116,18589.85,2025-03-27 18:00:00,payment,Cape Town,0
TXN00363,USR133,31085.81,2025-03-04 01:00:00,deposit,Cape Town,0
TXN00364,USR712,38214.15,2025-03-05 03:00:00,withdrawal,Lagos,0
TXN00365,USR601,14635.86,2025-03-01 00:00:00,deposit,Nairobi,0
TXN00366,USR331,6957.12,2025-03-08 07:00:00,deposit,Cape Town,0
TXN00367,USR321,20308.36,2025-03-28 12:00:00,payment,Nairobi,0
TXN00368,USR526,49686.5,2025-03-05 02:00:00,deposit,Lagos,0
TXN00369,USR103,31535.95,2025-03-01 20:00:00,withdrawal,Cape Town,1
TXN00370,USR770,39796.05,2025-03-12 09:00:00,payment,Cape Town,1
TXN00371,USR738,4839.65,2025-03-24 14:00:00,withdrawal,Nairobi,0
TXN00372,USR156,34229.53,2025-03-20 12:00:00,deposit,Nairobi,1
TXN00373,USR259,41273.59,2025-03-15 09:00:00,withdrawal,Nairobi,0
TXN00374,USR876,16394.13,2025-03-08 15:00:00,deposit,Lagos,0
TXN00375,USR754,6617.9,2025-03-25 13:00:00,withdrawal,Nairobi,0
TXN00376,USR226,48783.25,2025-03-27 03:00:00,deposit,Cape Town,1
TXN00377,USR420,31397.79,2025-03-03 04:00:00,deposit,Cape Town,0
TXN00378,USR108,24192.03,2025-03-14 02:00:00,payment,Cape Town,0
TXN00379,USR272,22515.48,2025-03-31 00:00:00,payment,Lagos,0
TXN00380,USR475,31863.03,2025-03-18 05:00:00,deposit,Cape Town,1
TXN00381,USR861,42802.3,2025-03-07 22:00:00,payment,Nairobi,0
TXN00382,USR615,7521.57,2025-03-14 00:00:00,withdrawal,Cape Town,0
TXN00383,USR639,40335.14,2025-03-07 18:00:00,deposit,Cape Town,0
TXN00384,USR354,11671.92,2025-03-12 22:00:00,payment,Cape Town,0
TXN00385,USR689,35314.16,2025-03-15 19:00:00,deposit,Nairobi,0
TXN00386,USR708,21855.65,2025-03-02 16:00:00,payment,Cape Town,0
TXN00387,USR626,27380.32,2025-03-18 18:00:00,withdrawal,Lagos,0
TXN00388,USR279,20679.52,2025-03-27 22:00:00,payment,Cape Town,0
TXN00389,USR714,5537.9,2025-03-19 04:00:00,payment,Cape Town,0
TXN00390,USR660,48912.61,2025-03-28 23:00:00,withdrawal,Cape Town,0
TXN00391,USR885,22920.31,2025-03-02 11:00:00,deposit,Nairobi,0
TXN00392,USR198,7043.78,2025-03-09 05:00:00,payment,Nairobi,0
TXN00393,USR741,43034.94,2025-03-04 17:00:00,deposit,Lagos,0
TXN00394,USR291,15541.91,2025-03-25 07:00:00,deposit,Nairobi,0
TXN00395,USR154,12816.06,2025-03-20 02:00:00,payment,Lagos,0
TXN00396,USR598,48591.7,2025-03-20 07:00:00,payment,Cape Town,1
TXN00397,USR305,18675.46,2025-03-27 20:00:00,withdrawal,Lagos,0
TXN00398,USR362,48629.5,2025-03-30 00:00:00,deposit,Lagos,1
TXN00399,USR156,22857.39,2025-03-12 17:00:00,payment,Nairobi,0
TXN00400,USR696,22986.76,2025-03-22 21:00:00,withdrawal,Cape Town,0
TXN00401,USR178,14527.33,2025-03-23 11:00:00,payment,Nairobi,0
TXN00402,USR466,37990.37,2025-03-08 00:00:00,withdrawal,Lagos,1
TXN00403,USR556,27646.11,2025-03-10 23:00:00,payment,Lagos,0
TXN00404,USR491,35904.0,2025-03-05 12:00:00,withdrawal,Cape Town,0
TXN00405,USR345,40722.42,2025-03-14 07:00:00,payment,Nairobi,1
TXN00406,USR763,16453.47,2025-03-07 00:00:00,payment,Cape Town,0
TXN00407,USR758,22071.03,2025-03-13 20:00:00,deposit,Cape Town,0
TXN00408,USR783,13480.03,2025-03-07 00:00:00,deposit,Cape Town,0
TXN00409,USR788,29391.81,2025-03-25 05:00:00,deposit,Nairobi,0
TXN00410,USR276,43264.76,2025-03-06 18:00:00,deposit,Cape Town,0
TXN00411,USR128,40875.95,2025-03-01 18:00:00,withdrawal,Nairobi,0
TXN00412,USR759,39890.62,2025-03-22 22:00:00,deposit,Nairobi,0
TXN00413,USR507,27779.74,2025-03-25 20:00:00,withdrawal,Cape Town,0
TXN00414,USR310,43246.6,2025-03-26 09:00:00,payment,Cape Town,0
TXN00415,USR497,46762.87,2025-03-27 06:00:00,payment,Cape Town,0
TXN00416,USR212,10366.79,2025-03-21 01:00:00,withdrawal,Nairobi,0
TXN00417,USR634,8743.75,2025-03-16 04:00:00,deposit,Nairobi,0
TXN00418,USR338,42677.75,2025-03-09 14:00:00,deposit,Cape Town,0
TXN00419,USR680,28992.79,2025-03-26 00:00:00,payment,Cape Town,0
TXN00420,USR433,27009.36,2025-03-10 14:00:00,withdrawal,Lagos,0
TXN00421,USR800,9968.96,2025-03-18 17:00:00,withdrawal,Lagos,0
TXN00422,USR350,20881.23,2025-03-23 23:00:00,withdrawal,Cape Town,0
TXN00423,USR622,7026.01,2025-03-02 12:00:00,withdrawal,Lagos,0
TXN00424,USR500,2710.27,2025-03-27 16:00:00,withdrawal,Lagos,0
TXN00425,USR574,8471.46,2025-03-11 13:00:00,withdrawal,Cape Town,0
TXN00426,USR151,3207.2,2025-03-26 04:00:00,withdrawal,Lagos,0
TXN00427,USR333,46055.21,2025-03-08 16:00:00,deposit,Cape Town,0
TXN00428,USR511,18218.23,2025-03-25 16:00:00,withdrawal,Nairobi,0
TXN00429,USR766,35175.98,2025-03-17 07:00:00,payment,Nairobi,1
TXN00430,USR716,11784.73,2025-03-03 18:00:00,withdrawal,Cape Town,0
TXN00431,USR627,45540.27,2025-03-12 20:00:00,deposit,Nairobi,0
TXN00432,USR313,41969.02,2025-03-17 00:00:00,withdrawal,Nairobi,0
TXN00433,USR483,15480.05,2025-03-28 20:00:00,deposit,Nairobi,0
TXN00434,USR459,37219.36,2025-03-06 18:00:00,payment,Lagos,0
TXN00435,USR798,48951.36,2025-03-18 08:00:00,withdrawal,Cape Town,0
TXN00436,USR272,11357.32,2025-03-27 13:00:00,withdrawal,Nairobi,0
TXN00437,USR793,12260.12,2025-03-26 02:00:00,payment,Cape Town,0
TXN00438,USR777,34220.85,2025-03-29 10:00:00,deposit,Lagos,1
TXN00439,USR824,11768.76,2025-03-01 13:00:00,withdrawal,Nairobi,0
TXN00440,USR329,49139.62,2025-03-21 02:00:00,payment,Cape Town,0
TXN00441,USR683,31270.67,2025-03-06 08:00:00,payment,Cape Town,0
TXN00442,USR794,12313.44,2025-03-19 08:00:00,withdrawal,Lagos,0
TXN00443,USR503,8691.44,2025-03-16 09:00:00,payment,Lagos,0
TXN00444,USR852,17036.26,2025-03-28 21:00:00,deposit,Lagos,0
TXN00445,USR419,46981.44,2025-03-13 03:00:00,payment,Lagos,1
TXN00446,USR706,5437.13,2025-03-18 20:00:00,withdrawal,Nairobi,0
TXN00447,USR456,30724.57,2025-03-14 15:00:00,deposit,Lagos,0
TXN00448,USR454,17432.94,2025-03-01 03:00:00,withdrawal,Cape Town,0
TXN00449,USR785,28852.38,2025-03-20 19:00:00,withdrawal,Nairobi,0
TXN00450,USR818,27514.86,2025-03-09 00:00:00,withdrawal,Nairobi,0
TXN00451,USR641,28849.75,2025-03-03 04:00:00,withdrawal,Nairobi,0
TXN00452,USR981,29587.12,2025-03-25 08:00:00,payment,Nairobi,0
TXN00453,USR686,23696.58,2025-03-30 12:00:00,payment,Cape Town,0
TXN00454,USR772,1754.5,2025-03-17 23:00:00,withdrawal,Lagos,1
TXN00455,USR756,32605.42,2025-03-16 11:00:00,withdrawal,Cape Town,1
TXN00456,USR397,1939.67,2025-03-15 07:00:00,withdrawal,Lagos,0
TXN00457,USR842,14791.68,2025-03-20 13:00:00,deposit,Nairobi,0
TXN00458,USR582,24071.15,2025-03-12 05:00:00,payment,Nairobi,0
TXN00459,USR908,5875.52,2025-03-24 14:00:00,withdrawal,Cape Town,0
TXN00460,USR561,37423.77,2025-03-05 22:00:00,payment,Lagos,0
TXN00461,USR964,36229.14,2025-03-19 07:00:00,payment,Cape Town,0
TXN00462,USR729,42064.21,2025-03-15 23:00:00,withdrawal,Cape Town,0
TXN00463,USR371,20772.3,2025-03-16 02:00:00,deposit,Cape Town,0
TXN00464,USR866,17461.09,2025-03-05 20:00:00,deposit,Nairobi,0
TXN00465,USR806,46295.96,2025-03-04 15:00:00,deposit,Lagos,0
TXN00466,USR596,32156.43,2025-03-17 15:00:00,withdrawal,Nairobi,0
TXN00467,USR315,7780.52,2025-03-22 10:00:00,payment,Lagos,0
TXN00468,USR337,22000.51,2025-03-11 18:00:00,deposit,Nairobi,0
TXN00469,USR700,39004.26,2025-03-14 12:00:00,payment,Lagos,1
TXN00470,USR781,46158.49,2025-03-07 13:00:00,withdrawal,Cape Town,0
TXN00471,USR417,13055.78,2025-03-21 00:00:00,deposit,Nairobi,0
TXN00472,USR988,36849.82,2025-03-15 02:00:00,withdrawal,Cape Town,0
TXN00473,USR537,23533.63,2025-03-16 10:00:00,payment,Nairobi,0
TXN00474,USR649,38364.46,2025-03-06 18:00:00,payment,Lagos,0
TXN00475,USR195,14338.41,2025-03-11 23:00:00,payment,Nairobi,0
TXN00476,USR201,30589.4,2025-03-01 08:00:00,deposit,Cape Town,0
TXN00477,USR619,41141.54,2025-03-26 05:00:00,deposit,Cape Town,0
TXN00478,USR897,38366.12,2025-03-18 13:00:00,deposit,Nairobi,0
TXN00479,USR528,49378.2,2025-03-03 00:00:00,payment,Nairobi,0
TXN00480,USR882,11670.97,2025-03-06 01:00:00,payment,Cape Town,0
TXN00481,USR129,22100.94,2025-03-16 04:00:00,deposit,Lagos,0
TXN00482,USR951,39477.98,2025-03-17 14:00:00,withdrawal,Nairobi,0
TXN00483,USR664,10180.32,2025-03-10 16:00:00,withdrawal,Nairobi,0
TXN00484,USR113,41856.0,2025-03-23 07:00:00,withdrawal,Nairobi,0
TXN00485,USR406,22311.16,2025-03-21 12:00:00,payment,Lagos,0
TXN00486,USR398,29429.6,2025-03-22 06:00:00,deposit,Nairobi,0
TXN00487,USR614,1185.3,2025-03-13 05:00:00,payment,Cape Town,0
TXN00488,USR356,4251.12,2025-03-20 02:00:00,withdrawal,Nairobi,0
TXN00489,USR131,7407.17,2025-03-25 19:00:00,deposit,Lagos,0
TXN00490,USR294,11000.0,2025-03-23 01:00:00,withdrawal,Cape Town,0
TXN00491,USR512,34330.82,2025-03-13 04:00:00,payment,Cape Town,1
TXN00492,USR994,13773.03,2025-03-17 20:00:00,payment,Lagos,0
TXN00493,USR346,4265.32,2025-03-13 05:00:00,deposit,Lagos,0
TXN00494,USR767,16542.85,2025-03-28 15:00:00,deposit,Lagos,0
TXN00495,USR679,12026.05,2025-03-08 05:00:00,deposit,Nairobi,0
TXN00496,USR765,47701.15,2025-03-11 07:00:00,withdrawal,Lagos,0
TXN00497,USR676,40545.03,2025-03-02 16:00:00,withdrawal,Lagos,0
TXN00498,USR951,14511.55,2025-03-23 08:00:00,deposit,Lagos,0
TXN00499,USR682,19934.0,2025-03-16 23:00:00,withdrawal,Lagos,0
TXN00500,USR426,9149.14,2025-03-25 16:00:00,payment,Lagos,0
TXN00501,USR634,3681.36,2025-03-06 02:00:00,withdrawal,Lagos,0
TXN00502,USR154,47337.01,2025-03-25 05:00:00,withdrawal,Lagos,0
TXN00503,USR261,3155.71,2025-03-14 11:00:00,payment,Cape Town,0
TXN00504,USR577,37620.27,2025-03-06 18:00:00,deposit,Cape Town,1
TXN00505,USR687,35479.97,2025-03-29 13:00:00,payment,Lagos,0
TXN00506,USR302,24481.44,2025-03-04 19:00:00,withdrawal,Nairobi,0
TXN00507,USR943,44082.09,2025-03-11 08:00:00,withdrawal,Nairobi,0
TXN00508,USR966,37846.74,2025-03-20 17:00:00,deposit,Cape Town,1
TXN00509,USR198,42387.24,2025-03-14 07:00:00,payment,Lagos,0
TXN00510,USR136,8662.85,2025-03-18 16:00:00,deposit,Nairobi,0
TXN00511,USR784,45196.97,2025-03-04 23:00:00,deposit,Cape Town,0
TXN00512,USR498,5074.25,2025-03-28 14:00:00,payment,Nairobi,0
TXN00513,USR653,30608.79,2025-03-04 14:00:00,payment,Cape Town,1
TXN00514,USR516,16945.22,2025-03-16 09:00:00,deposit,Lagos,0
TXN00515,USR260,16190.8,2025-03-20 16:00:00,withdrawal,Lagos,0
TXN00516,USR485,23665.87,2025-03-08 06:00:00,deposit,Cape Town,0
TXN00517,USR648,46296.87,2025-03-21 01:00:00,deposit,Cape Town,0
TXN00518,USR798,3884.58,2025-03-07 09:00:00,deposit,Nairobi,0
TXN00519,USR859,1623.2,2025-03-19 14:00:00,payment,Lagos,0
TXN00520,USR570,22686.64,2025-03-21 07:00:00,deposit,Nairobi,0
TXN00521,USR411,38631.37,2025-03-26 23:00:00,deposit,Lagos,0
TXN00522,USR629,21101.94,2025-03-23 05:00:00,payment,Nairobi,0
TXN00523,USR860,24158.24,2025-03-08 20:00:00,payment,Lagos,0
TXN00524,USR920,1360.76,2025-03-28 22:00:00,deposit,Nairobi,0
TXN00525,USR530,6134.83,2025-03-13 22:00:00,deposit,Lagos,0
TXN00526,USR224,24650.56,2025-03-02 07:00:00,deposit,Nairobi,0
TXN00527,USR500,23403.73,2025-03-10 02:00:00,payment,Cape Town,0
TXN00528,USR102,33645.18,2025-03-01 22:00:00,payment,Nairobi,0
TXN00529,USR284,28006.02,2025-03-01 19:00:00,deposit,Nairobi,0
TXN00530,USR478,49204.71,2025-03-11 18:00:00,payment,Cape Town,0
TXN00531,USR281,40495.79,2025-03-23 04:00:00,deposit,Nairobi,0
TXN00532,USR950,3403.41,2025-03-25 21:00:00,deposit,Nairobi,0
TXN00533,USR471,22284.93,2025-03-07 21:00:00,payment,Cape Town,0
TXN00534,USR335,17140.54,2025-03-30 00:00:00,deposit,Lagos,0
TXN00535,USR236,7397.5,2025-03-02 01:00:00,payment,Nairobi,0
TXN00536,USR811,1167.4,2025-03-09 21:00:00,deposit,Cape Town,0
TXN00537,USR377,34020.25,2025-03-11 18:00:00,payment,Nairobi,0
TXN00538,USR819,36244.67,2025-03-12 22:00:00,withdrawal,Cape Town,0
TXN00539,USR255,15760.71,2025-03-22 20:00:00,deposit,Cape Town,0
TXN00540,USR131,7662.94,2025-03-03 10:00:00,payment,Cape Town,0
TXN00541,USR317,4295.6,2025-03-04 14:00:00,deposit,Lagos,0
TXN00542,USR511,2505.04,2025-03-30 17:00:00,payment,Lagos,0
TXN00543,USR190,11166.14,2025-03-24 19:00:00,deposit,Cape Town,0
TXN00544,USR215,25590.63,2025-03-28 00:00:00,deposit,Nairobi,0
TXN00545,USR470,28247.9,2025-03-15 23:00:00,withdrawal,Lagos,0
TXN00546,USR524,41981.48,2025-03-03 09:00:00,payment,Lagos,1
TXN00547,USR640,22667.53,2025-03-25 10:00:00,deposit,Cape Town,0
TXN00548,USR223,31229.49,2025-03-29 22:00:00,payment,Lagos,1
TXN00549,USR345,28547.02,2025-03-11 15:00:00,withdrawal,Cape Town,0
TXN00550,USR140,34420.62,2025-03-25 23:00:00,deposit,Nairobi,0
TXN00551,USR831,49467.83,2025-03-26 16:00:00,payment,Lagos,1
TXN00552,USR957,13396.83,2025-03-07 15:00:00,withdrawal,Cape Town,0
TXN00553,USR463,28294.21,2025-03-09 10:00:00,deposit,Nairobi,0
TXN00554,USR604,27201.69,2025-03-27 09:00:00,payment,Nairobi,0
TXN00555,USR225,18406.33,2025-03-07 04:00:00,withdrawal,Lagos,0
TXN00556,USR745,47210.99,2025-03-13 19:00:00,payment,Lagos,0
TXN00557,USR701,11135.87,2025-03-08 07:00:00,withdrawal,Cape Town,0
TXN00558,USR648,37102.85,2025-03-07 21:00:00,withdrawal,Cape Town,0
TXN00559,USR894,25199.56,2025-03-01 15:00:00,deposit,Lagos,0
TXN00560,USR402,13044.69,2025-03-19 05:00:00,deposit,Nairobi,0
TXN00561,USR510,49696.58,2025-03-15 09:00:00,withdrawal,Cape Town,0
TXN00562,USR369,8811.13,2025-03-23 21:00:00,withdrawal,Nairobi,0
TXN00563,USR582,25797.36,2025-03-12 07:00:00,withdrawal,Lagos,0
TXN00564,USR124,11005.11,2025-03-08 12:00:00,withdrawal,Cape Town,0
TXN00565,USR244,47177.86,2025-03-15 00:00:00,payment,Cape Town,0
TXN00566,USR227,37534.52,2025-03-04 18:00:00,withdrawal,Cape Town,1
TXN00567,USR704,4641.82,2025-03-23 23:00:00,withdrawal,Lagos,0
TXN00568,USR757,1090.2,2025-03-03 16:00:00,withdrawal,Cape Town,0
TXN00569,USR559,39706.4,2025-03-11 06:00:00,withdrawal,Lagos,1
TXN00570,USR197,44389.86,2025-03-06 19:00:00,withdrawal,Nairobi,0
TXN00571,USR331,15001.69,2025-03-04 06:00:00,payment,Cape Town,0
TXN00572,USR993,14462.61,2025-03-21 08:00:00,withdrawal,Nairobi,0
TXN00573,USR560,24576.0,2025-03-24 10:00:00,deposit,Nairobi,0
TXN00574,USR982,22891.81,2025-03-09 01:00:00,deposit,Lagos,0
TXN00575,USR534,28803.02,2025-03-12 22:00:00,withdrawal,Cape Town,0
TXN00576,USR252,34879.72,2025-03-01 04:00:00,payment,Lagos,0
TXN00577,USR912,14295.93,2025-03-24 11:00:00,payment,Lagos,0
TXN00578,USR175,48541.81,2025-03-14 14:00:00,withdrawal,Lagos,0
TXN00579,USR372,4527.2,2025-03-30 06:00:00,deposit,Lagos,0
TXN00580,USR511,6663.07,2025-03-30 22:00:00,withdrawal,Cape Town,0
TXN00581,USR489,9041.29,2025-03-27 12:00:00,withdrawal,Lagos,0
TXN00582,USR877,29383.44,2025-03-17 05:00:00,withdrawal,Lagos,0
TXN00583,USR504,35018.12,2025-03-05 07:00:00,payment,Nairobi,0
TXN00584,USR220,21479.32,2025-03-30 07:00:00,deposit,Lagos,0
TXN00585,USR358,9624.6,2025-03-07 04:00:00,withdrawal,Lagos,0
TXN00586,USR333,1475.65,2025-03-04 19:00:00,deposit,Cape Town,0
TXN00587,USR827,4598.77,2025-03-03 20:00:00,payment,Cape Town,0
TXN00588,USR207,47755.8,2025-03-16 08:00:00,withdrawal,Nairobi,1
TXN00589,USR676,33947.42,2025-03-17 06:00:00,withdrawal,Lagos,1
TXN00590,USR584,6469.88,2025-03-03 03:00:00,payment,Lagos,0
TXN00591,USR621,10905.26,2025-03-11 06:00:00,withdrawal,Cape Town,0
TXN00592,USR985,4317.66,2025-03-29 12:00:00,withdrawal,Lagos,0
TXN00593,USR262,26757.31,2025-03-26 17:00:00,payment,Cape Town,0
TXN00594,USR354,16702.56,2025-03-17 06:00:00,withdrawal,Nairobi,0
TXN00595,USR643,16621.46,2025-03-19 19:00:00,deposit,Cape Town,0
TXN00596,USR375,5137.79,2025-03-27 01:00:00,withdrawal,Cape Town,0
TXN00597,USR942,15217.66,2025-03-01 02:00:00,deposit,Lagos,0
TXN00598,USR370,47220.82,2025-03-30 06:00:00,deposit,Nairobi,1
TXN00599,USR882,2690.73,2025-03-01 10:00:00,payment,Lagos,0
TXN00600,USR830,3074.84,2025-03-14 21:00:00,withdrawal,Lagos,0
TXN00601,USR513,22696.0,2025-03-28 07:00:00,payment,Cape Town,0
TXN00602,USR926,8549.93,2025-03-18 05:00:00,payment,Lagos,0
TXN00603,USR563,14955.43,2025-03-26 12:00:00,withdrawal,Cape Town,0
TXN00604,USR105,4176.11,2025-03-11 18:00:00,payment,Lagos,0
TXN00605,USR463,23355.4,2025-03-18 18:00:00,withdrawal,Nairobi,0
TXN00606,USR952,20643.57,2025-03-22 08:00:00,payment,Cape Town,0
TXN00607,USR827,42486.87,2025-03-03 17:00:00,deposit,Lagos,0
TXN00608,USR965,18497.4,2025-03-20 03:00:00,deposit,Cape Town,0
TXN00609,USR749,16893.47,2025-03-07 04:00:00,payment,Nairobi,0
TXN00610,USR569,15160.2,2025-03-21 17:00:00,withdrawal,Lagos,0
TXN00611,USR452,31360.98,2025-03-24 20:00:00,withdrawal,Cape Town,0
TXN00612,USR613,11543.5,2025-03-16 03:00:00,withdrawal,Lagos,0
TXN00613,USR833,26087.69,2025-03-26 21:00:00,deposit,Nairobi,0
TXN00614,USR274,18222.16,2025-03-14 21:00:00,withdrawal,Cape Town,0
TXN00615,USR721,15263.15,2025-03-18 10:00:00,deposit,Nairobi,0
TXN00616,USR131,23815.33,2025-03-30 23:00:00,payment,Cape Town,0
TXN00617,USR342,45661.56,2025-03-17 11:00:00,deposit,Cape Town,1
TXN00618,USR214,45405.76,2025-03-03 02:00:00,payment,Cape Town,0
TXN00619,USR556,18253.56,2025-03-20 15:00:00,deposit,Nairobi,0
TXN00620,USR884,1261.94,2025-03-17 19:00:00,withdrawal,Nairobi,0
TXN00621,USR102,33458.66,2025-03-15 02:00:00,deposit,Lagos,1
TXN00622,USR688,18648.72,2025-03-08 07:00:00,withdrawal,Cape Town,0
TXN00623,USR152,17299.87,2025-03-30 03:00:00,payment,Nairobi,0
TXN00624,USR690,2437.53,2025-03-14 00:00:00,withdrawal,Cape Town,0
TXN00625,USR307,39478.32,2025-03-20 11:00:00,deposit,Lagos,0
TXN00626,USR966,11952.49,2025-03-13 10:00:00,deposit,Nairobi,0
TXN00627,USR233,6027.92,2025-03-01 17:00:00,deposit,Lagos,0
TXN00628,USR170,7572.8,2025-03-06 15:00:00,withdrawal,Cape Town,0
TXN00629,USR402,37884.09,2025-03-17 06:00:00,payment,Cape Town,1
TXN00630,USR807,16929.62,2025-03-06 15:00:00,withdrawal,Nairobi,0
TXN00631,USR104,29504.33,2025-03-21 22:00:00,deposit,Lagos,0
TXN00632,USR585,15434.81,2025-03-16 01:00:00,withdrawal,Nairobi,0
TXN00633,USR745,2029.79,2025-03-10 11:00:00,withdrawal,Lagos,0
TXN00634,USR336,6077.72,2025-03-23 21:00:00,withdrawal,Nairobi,0
TXN00635,USR189,37436.77,2025-03-14 03:00:00,deposit,Nairobi,0
TXN00636,USR797,1417.81,2025-03-16 09:00:00,deposit,Lagos,0
TXN00637,USR514,32823.95,2025-03-06 10:00:00,deposit,Lagos,0
TXN00638,USR171,36674.64,2025-03-10 21:00:00,withdrawal,Nairobi,0
TXN00639,USR337,5954.65,2025-03-18 01:00:00,withdrawal,Lagos,0
TXN00640,USR863,13497.28,2025-03-16 11:00:00,deposit,Lagos,0
TXN00641,USR318,35396.09,2025-03-13 23:00:00,deposit,Cape Town,0
TXN00642,USR537,39772.42,2025-03-04 16:00:00,withdrawal,Nairobi,0
TXN00643,USR435,47456.95,2025-03-28 05:00:00,payment,Nairobi,1
TXN00644,USR283,22418.15,2025-03-17 02:00:00,payment,Cape Town,0
TXN00645,USR980,48573.94,2025-03-27 09:00:00,payment,Lagos,1
TXN00646,USR325,40819.94,2025-03-02 00:00:00,withdrawal,Cape Town,1
TXN00647,USR641,19177.74,2025-03-22 14:00:00,deposit,Lagos,0
TXN00648,USR300,32943.1,2025-03-25 15:00:00,payment,Nairobi,1
TXN00649,USR113,15852.22,2025-03-18 01:00:00,withdrawal,Cape Town,0
TXN00650,USR589,30691.1,2025-03-29 02:00:00,deposit,Lagos,0
TXN00651,USR976,36286.13,2025-03-17 15:00:00,payment,Lagos,0
TXN00652,USR166,42701.41,2025-03-05 04:00:00,deposit,Nairobi,1
TXN00653,USR867,17626.58,2025-03-20 03:00:00,payment,Lagos,0
TXN00654,USR474,11160.78,2025-03-14 03:00:00,withdrawal,Nairobi,0
TXN00655,USR949,21230.4,2025-03-19 08:00:00,payment,Nairobi,0
TXN00656,USR304,16643.66,2025-03-11 11:00:00,withdrawal,Cape Town,0
TXN00657,USR703,17963.59,2025-03-22 04:00:00,deposit,Nairobi,0
TXN00658,USR625,1714.08,2025-03-12 17:00:00,withdrawal,Nairobi,0
TXN00659,USR377,40447.79,2025-03-20 19:00:00,payment,Nairobi,0
TXN00660,USR197,37772.19,2025-03-26 05:00:00,withdrawal,Nairobi,0
TXN00661,USR388,39710.91,2025-03-14 03:00:00,withdrawal,Lagos,0
TXN00662,USR742,11731.93,2025-03-07 07:00:00,payment,Nairobi,0
TXN00663,USR782,7656.04,2025-03-24 07:00:00,deposit,Nairobi,0
TXN00664,USR605,25608.72,2025-03-05 14:00:00,payment,Lagos,0
TXN00665,USR146,31712.32,2025-03-18 17:00:00,payment,Nairobi,0
TXN00666,USR796,45507.43,2025-03-16 23:00:00,payment,Nairobi,0
TXN00667,USR487,11818.55,2025-03-01 18:00:00,deposit,Lagos,0
TXN00668,USR225,47468.29,2025-03-03 03:00:00,withdrawal,Nairobi,1
TXN00669,USR924,32516.75,2025-03-06 18:00:00,deposit,Nairobi,1
TXN00670,USR141,44343.26,2025-03-05 23:00:00,deposit,Nairobi,0
TXN00671,USR156,23120.18,2025-03-21 19:00:00,payment,Lagos,0
TXN00672,USR400,26591.84,2025-03-14 11:00:00,withdrawal,Cape Town,0
TXN00673,USR264,36789.81,2025-03-05 13:00:00,withdrawal,Cape Town,0
TXN00674,USR257,19950.65,2025-03-13 09:00:00,deposit,Cape Town,0
TXN00675,USR165,18558.59,2025-03-04 23:00:00,withdrawal,Nairobi,0
TXN00676,USR876,19934.52,2025-03-19 20:00:00,deposit,Nairobi,0
TXN00677,USR772,30917.76,2025-03-07 13:00:00,deposit,Cape Town,0
TXN00678,USR942,1435.74,2025-03-16 22:00:00,withdrawal,Cape Town,0
TXN00679,USR859,8952.87,2025-03-04 01:00:00,withdrawal,Nairobi,0
TXN00680,USR751,6609.77,2025-03-16 02:00:00,deposit,Nairobi,0
TXN00681,USR640,16013.91,2025-03-07 06:00:00,deposit,Nairobi,0
TXN00682,USR293,29016.61,2025-03-11 10:00:00,payment,Cape Town,0
TXN00683,USR598,5609.55,2025-03-04 16:00:00,withdrawal,Lagos,0
TXN00684,USR330,23259.56,2025-03-28 01:00:00,deposit,Cape Town,0
TXN00685,USR268,46955.02,2025-03-19 14:00:00,withdrawal,Lagos,0
TXN00686,USR566,48027.75,2025-03-30 11:00:00,deposit,Cape Town,0
TXN00687,USR713,26269.62,2025-03-27 00:00:00,payment,Cape Town,0
TXN00688,USR406,33491.99,2025-03-02 09:00:00,deposit,Nairobi,0
TXN00689,USR408,9460.98,2025-03-15 02:00:00,deposit,Cape Town,0
TXN00690,USR741,34949.57,2025-03-30 11:00:00,withdrawal,Cape Town,1
TXN00691,USR367,14352.28,2025-03-11 21:00:00,payment,Cape Town,0
TXN00692,USR805,1909.98,2025-03-25 09:00:00,payment,Nairobi,0
TXN00693,USR507,22377.21,2025-03-13 01:00:00,withdrawal,Nairobi,0
TXN00694,USR761,11015.26,2025-03-10 02:00:00,withdrawal,Nairobi,0
TXN00695,USR981,3114.91,2025-03-28 12:00:00,payment,Cape Town,0
TXN00696,USR984,23181.24,2025-03-12 02:00:00,withdrawal,Cape Town,0
